,UID,VBAT,DID,YEAR,MON,DAY,HOUR,MIN,SEC,X,Y,Z,T,,,,,,,,,,,,,,,,2
225,1000101018,3574,25,19,9,30,13,25,0,-0.14447,-2.307129,87.687927,18.200001,,,,,,,,,,,,,,,,
226,1000101019,3576,25,19,9,30,13,25,0,-0.060315,-2.358655,87.639824,18.9,,,,,,,,,,,,,,,,
227,1000101020,3587,25,19,9,30,13,25,0,-0.093933,-2.246484,87.751495,18.4,,,,,,,,,,,,,,,,
228,1000101021,3563,25,19,9,30,13,25,0,-0.105183,-1.820896,88.174828,18.5,,,,,,,,,,,,,,,,
229,1000101022,3580,25,19,9,30,13,25,0,-89.351807,-0.357056,0.55481,18.4,,,,,,,,,,,,,,,,
230,1000101023,3604,25,19,9,30,13,25,0,-88.81073,-1.174438,0.184021,18.6,,,,,,,,,,,,,,,,
231,1000101024,3637,25,19,9,30,13,25,0,-88.835999,-0.861987,0.789697,19.6,,,,,,,,,,,,,,,,
232,1000101025,3595,25,19,9,30,13,25,0,-88.267288,-0.276229,1.713735,18.700001,,,,,,,,,,,,,,,,
233,1000101026,3590,25,19,9,30,13,25,0,-88.891068,-0.541626,0.966028,18.9,,,,,,,,,,,,,,,,
234,1000101018,3574,26,19,9,30,13,26,0,-0.145569,-2.301086,87.692871,18.200001,,,,,,,,,,,,,,,,
235,1000101019,3576,26,19,9,30,13,26,0,-0.069763,-2.36283,87.63308,18.9,,,,,,,,,,,,,,,,
236,1000101020,3587,26,19,9,30,13,26,0,-0.099316,-2.255219,87.745407,18.4,,,,,,,,,,,,,,,,
237,1000101021,3561,26,19,9,30,13,26,0,-0.105919,-1.821819,88.174835,18.5,,,,,,,,,,,,,,,,
238,1000101022,3579,26,19,9,30,13,26,0,-89.324341,-0.368042,0.571289,18.4,,,,,,,,,,,,,,,,
239,1000101023,3601,26,19,9,30,13,26,0,-88.809082,-1.179382,0.177429,18.6,,,,,,,,,,,,,,,,
240,1000101024,3637,26,19,9,30,13,26,0,-88.837189,-0.860779,0.791345,19.700001,,,,,,,,,,,,,,,,
241,1000101025,3594,26,19,9,30,13,26,0,-88.267845,-0.275922,1.716262,18.700001,,,,,,,,,,,,,,,,
242,1000101026,3590,26,19,9,30,13,26,0,-88.895821,-0.544043,0.970367,18.9,,,,,,,,,,,,,,,,
243,1000101018,3572,27,19,9,30,13,27,0,-0.142822,-2.307129,87.68573,18.1,,,,,,,,,,,,,,,,
244,1000101019,3575,27,19,9,30,13,27,0,-0.073938,-2.361731,87.634964,18.9,,,,,,,,,,,,,,,,
245,1000101020,3586,27,19,9,30,13,27,0,-0.096185,-2.247803,87.750175,18.4,,,,,,,,,,,,,,,,
246,1000101021,3560,27,19,9,30,13,27,0,-0.106919,-1.821819,88.17292,18.5,,,,,,,,,,,,,,,,
247,1000101022,3580,27,19,9,30,13,27,0,-89.329834,-0.373535,0.543823,18.4,,,,,,,,,,,,,,,,
248,1000101023,3602,27,19,9,30,13,27,0,-88.816223,-1.176636,0.173584,18.5,,,,,,,,,,,,,,,,
249,1000101024,3637,27,19,9,30,13,27,0,-88.823265,-0.8677,0.800244,19.700001,,,,,,,,,,,,,,,,
250,1000101025,3592,27,19,9,30,13,27,0,-88.267609,-0.273812,1.710637,18.700001,,,,,,,,,,,,,,,,
251,1000101026,3589,27,19,9,30,13,27,0,-88.88662,-0.54657,0.970148,18.9,,,,,,,,,,,,,,,,
252,1000101018,3571,28,19,9,30,13,28,0,-0.142822,-2.307129,87.683533,18.1,,,,,,,,,,,,,,,,
253,1000101019,3575,28,19,9,30,13,28,0,-0.059656,-2.365027,87.639435,18.9,,,,,,,,,,,,,,,,
254,1000101020,3586,28,19,9,30,13,28,0,-0.104865,-2.24989,87.746727,18.4,,,,,,,,,,,,,,,,
255,1000101021,3559,28,19,9,30,13,28,0,-0.105996,-1.820676,88.17498,18.5,,,,,,,,,,,,,,,,
256,1000101022,3579,28,19,9,30,13,28,0,-89.346313,-0.357056,0.55481,18.4,,,,,,,,,,,,,,,,
257,1000101023,3601,28,19,9,30,13,28,0,-88.806335,-1.199158,0.210938,18.5,,,,,,,,,,,,,,,,
258,1000101024,3637,28,19,9,30,13,28,0,-88.826775,-0.863416,0.790466,19.6,,,,,,,,,,,,,,,,
259,1000101025,3592,28,19,9,30,13,28,0,-88.26844,-0.276669,1.712801,18.700001,,,,,,,,,,,,,,,,
260,1000101026,3589,28,19,9,30,13,28,0,-88.887482,-0.542285,0.972235,18.9,,,,,,,,,,,,,,,,
261,1000101018,3571,29,19,9,30,13,29,0,-0.142822,-2.307129,87.687378,18.1,,,,,,,,,,,,,,,,
262,1000101019,3575,29,19,9,30,13,29,0,-0.056799,-2.362061,87.637268,18.9,,,,,,,,,,,,,,,,
263,1000101020,3586,29,19,9,30,13,29,0,-0.107556,-2.252417,87.743729,18.4,,,,,,,,,,,,,,,,
264,1000101021,3559,29,19,9,30,13,29,0,-0.103887,-1.823324,88.173111,18.5,,,,,,,,,,,,,,,,
265,1000101022,3577,29,19,9,30,13,29,0,-89.34082,-0.357056,0.582275,18.4,,,,,,,,,,,,,,,,
266,1000101023,3601,29,19,9,30,13,29,0,-88.806335,-1.174438,0.186768,18.5,,,,,,,,,,,,,,,,
267,1000101024,3635,29,19,9,30,13,29,0,-88.82621,-0.861658,0.797937,19.6,,,,,,,,,,,,,,,,
268,1000101025,3591,29,19,9,30,13,29,0,-88.265358,-0.274274,1.710308,18.700001,,,,,,,,,,,,,,,,
269,1000101026,3589,29,19,9,30,13,29,0,-88.884346,-0.545746,0.965149,18.9,,,,,,,,,,,,,,,,
270,1000101018,3571,30,19,9,30,13,30,0,-0.14502,-2.307129,87.681885,18.1,,,,,,,,,,,,,,,,
271,1000101019,3574,30,19,9,30,13,30,0,-0.072949,-2.361511,87.636719,18.9,,,,,,,,,,,,,,,,
272,1000101020,3585,30,19,9,30,13,30,0,-0.103271,-2.255054,87.745255,18.4,,,,,,,,,,,,,,,,
273,1000101021,3556,30,19,9,30,13,30,0,-0.103469,-1.82317,88.173256,18.5,,,,,,,,,,,,,,,,
274,1000101022,3577,30,19,9,30,13,30,0,-89.362793,-0.357056,0.532837,18.4,,,,,,,,,,,,,,,,
275,1000101023,3601,30,19,9,30,13,30,0,-88.807983,-1.174988,0.190613,18.5,,,,,,,,,,,,,,,,
276,1000101024,3635,30,19,9,30,13,30,0,-88.835236,-0.860889,0.798157,19.6,,,,,,,,,,,,,,,,
277,1000101025,3591,30,19,9,30,13,30,0,-88.268303,-0.276899,1.712725,18.700001,,,,,,,,,,,,,,,,
278,1000101026,3589,30,19,9,30,13,30,0,-88.891602,-0.544208,0.971356,18.9,,,,,,,,,,,,,,,,
279,1000101018,3570,31,19,9,30,13,31,0,-0.142822,-2.304932,87.690125,18.1,,,,,,,,,,,,,,,,
280,1000101019,3574,31,19,9,30,13,31,0,-0.060754,-2.361621,87.641075,18.9,,,,,,,,,,,,,,,,
281,1000101020,3585,31,19,9,30,13,31,0,-0.105359,-2.249725,87.744423,18.4,,,,,,,,,,,,,,,,
282,1000101021,3556,31,19,9,30,13,31,0,-0.106842,-1.822445,88.174248,18.5,,,,,,,,,,,,,,,,
283,1000101022,3577,31,19,9,30,13,31,0,-89.324341,-0.357056,0.565796,18.4,,,,,,,,,,,,,,,,
284,1000101023,3601,31,19,9,30,13,31,0,-88.826111,-1.160706,0.171936,18.5,,,,,,,,,,,,,,,,
285,1000101024,3635,31,19,9,30,13,31,0,-88.831505,-0.863196,0.799805,19.6,,,,,,,,,,,,,,,,
286,1000101025,3591,31,19,9,30,13,31,0,-88.265144,-0.274977,1.708143,18.700001,,,,,,,,,,,,,,,,
287,1000101026,3587,31,19,9,30,13,31,0,-88.885521,-0.546735,0.974762,18.799999,,,,,,,,,,,,,,,,
288,1000101018,3570,32,19,9,30,13,32,0,-0.152161,-2.307129,87.691223,18.1,,,,,,,,,,,,,,,,
289,1000101019,3575,32,19,9,30,13,32,0,-0.062622,-2.359204,87.640022,18.9,,,,,,,,,,,,,,,,
290,1000101020,3584,32,19,9,30,13,32,0,-0.103821,-2.247858,87.747345,18.4,,,,,,,,,,,,,,,,
291,1000101021,3555,32,19,9,30,13,32,0,-0.103766,-1.823181,88.172783,18.5,,,,,,,,,,,,,,,,
292,1000101022,3577,32,19,9,30,13,32,0,-89.34082,-0.357056,0.55481,18.4,,,,,,,,,,,,,,,,
293,1000101023,3600,32,19,9,30,13,32,0,-88.814026,-1.176636,0.169739,18.5,,,,,,,,,,,,,,,,
294,1000101024,3635,32,19,9,30,13,32,0,-88.829857,-0.858362,0.80365,19.6,,,,,,,,,,,,,,,,
295,1000101025,3590,32,19,9,30,13,32,0,-88.268303,-0.277119,1.711077,18.700001,,,,,,,,,,,,,,,,
296,1000101026,3589,32,19,9,30,13,32,0,-88.889557,-0.545526,0.969324,18.9,,,,,,,,,,,,,,,,
297,1000101018,3570,33,19,9,30,13,33,0,-0.15271,-2.312622,87.681885,18.1,,,,,,,,,,,,,,,,
298,1000101019,3571,33,19,9,30,13,33,0,-0.064819,-2.357227,87.639824,18.9,,,,,,,,,,,,,,,,
299,1000101020,3584,33,19,9,30,13,33,0,-0.107391,-2.254175,87.745392,18.4,,,,,,,,,,,,,,,,
300,1000101021,3555,33,19,9,30,13,33,0,-0.104689,-1.822379,88.171829,18.5,,,,,,,,,,,,,,,,
301,1000101022,3576,33,19,9,30,13,33,0,-89.318848,-0.351562,0.582275,18.4,,,,,,,,,,,,,,,,
302,1000101023,3599,33,19,9,30,13,33,0,-88.799194,-1.170593,0.18512,18.5,,,,,,,,,,,,,,,,
303,1000101024,3635,33,19,9,30,13,33,0,-88.835106,-0.858032,0.792224,19.6,,,,,,,,,,,,,,,,
304,1000101025,3589,33,19,9,30,13,33,0,-88.267372,-0.275581,1.710088,18.700001,,,,,,,,,,,,,,,,
305,1000101026,3586,33,19,9,30,13,33,0,-88.88916,-0.544208,0.969873,18.799999,,,,,,,,,,,,,,,,
306,1000101018,3570,34,19,9,30,13,34,0,-0.143921,-2.303833,87.692322,18.1,,,,,,,,,,,,,,,,
307,1000101019,3571,34,19,9,30,13,34,0,-0.078442,-2.359643,87.641014,18.799999,,,,,,,,,,,,,,,,
308,1000101020,3584,34,19,9,30,13,34,0,-0.103271,-2.247803,87.746002,18.4,,,,,,,,,,,,,,,,
309,1000101021,3554,34,19,9,30,13,34,0,-0.106315,-1.8235,88.173897,18.5,,,,,,,,,,,,,,,,
310,1000101022,3576,34,19,9,30,13,34,0,-89.34082,-0.357056,0.55481,18.4,,,,,,,,,,,,,,,,
311,1000101023,3600,34,19,9,30,13,34,0,-88.809082,-1.183228,0.18457,18.4,,,,,,,,,,,,,,,,
312,1000101024,3635,34,19,9,30,13,34,0,-88.830391,-0.855066,0.797717,19.6,,,,,,,,,,,,,,,,
313,1000101025,3590,34,19,9,30,13,34,0,-88.267906,-0.277679,1.712933,18.700001,,,,,,,,,,,,,,,,
314,1000101026,3586,34,19,9,30,13,34,0,-88.890045,-0.543109,0.970917,18.799999,,,,,,,,,,,,,,,,
315,1000101018,3570,35,19,9,30,13,35,0,-0.141724,-2.318115,87.682983,18.1,,,,,,,,,,,,,,,,
316,1000101019,3571,35,19,9,30,13,35,0,-0.061743,-2.36217,87.638359,18.9,,,,,,,,,,,,,,,,
317,1000101020,3584,35,19,9,30,13,35,0,-0.102887,-2.254779,87.74498,18.4,,,,,,,,,,,,,,,,
318,1000101021,3554,35,19,9,30,13,35,0,-0.106743,-1.820544,88.174507,18.5,,,,,,,,,,,,,,,,
319,1000101022,3576,35,19,9,30,13,35,0,-89.324341,-0.379028,0.55481,18.4,,,,,,,,,,,,,,,,
320,1000101023,3599,35,19,9,30,13,35,0,-88.823364,-1.162903,0.188416,18.5,,,,,,,,,,,,,,,,
321,1000101024,3635,35,19,9,30,13,35,0,-88.825676,-0.865503,0.792004,19.6,,,,,,,,,,,,,,,,
322,1000101025,3589,35,19,9,30,13,35,0,-88.269394,-0.275581,1.712988,18.700001,,,,,,,,,,,,,,,,
323,1000101026,3586,35,19,9,30,13,35,0,-88.882874,-0.549866,0.967621,18.799999,,,,,,,,,,,,,,,,
324,1000101018,3570,36,19,9,30,13,36,0,-0.142273,-2.307129,87.686279,18.1,,,,,,,,,,,,,,,,
325,1000101019,3571,36,19,9,30,13,36,0,-0.070093,-2.364368,87.637833,18.9,,,,,,,,,,,,,,,,
326,1000101020,3582,36,19,9,30,13,36,0,-0.092615,-2.247089,87.748314,18.4,,,,,,,,,,,,,,,,
327,1000101021,3553,36,19,9,30,13,36,0,-0.102898,-1.823412,88.173042,18.5,,,,,,,,,,,,,,,,
328,1000101022,3576,36,19,9,30,13,36,0,-89.362793,-0.357056,0.549316,18.4,,,,,,,,,,,,,,,,
329,1000101023,3600,36,19,9,30,13,36,0,-88.828308,-1.193115,0.192261,18.4,,,,,,,,,,,,,,,,
330,1000101024,3635,36,19,9,30,13,36,0,-88.829491,-0.860889,0.794751,19.6,,,,,,,,,,,,,,,,
331,1000101025,3587,36,19,9,30,13,36,0,-88.27018,-0.277987,1.710758,18.700001,,,,,,,,,,,,,,,,
332,1000101026,3586,36,19,9,30,13,36,0,-88.886917,-0.541022,0.979486,18.799999,,,,,,,,,,,,,,,,
333,1000101018,3569,37,19,9,30,13,37,0,-0.14502,-2.308777,87.686829,18.1,,,,,,,,,,,,,,,,
334,1000101019,3571,37,19,9,30,13,37,0,-0.055701,-2.361401,87.639687,18.9,,,,,,,,,,,,,,,,
335,1000101020,3582,37,19,9,30,13,37,0,-0.104974,-2.252417,87.743698,18.4,,,,,,,,,,,,,,,,
336,1000101021,3552,37,19,9,30,13,37,0,-0.102975,-1.822764,88.173195,18.5,,,,,,,,,,,,,,,,
337,1000101022,3575,37,19,9,30,13,37,0,-89.329834,-0.357056,0.587769,18.4,,,,,,,,,,,,,,,,
338,1000101023,3599,37,19,9,30,13,37,0,-88.816223,-1.187073,0.191162,18.5,,,,,,,,,,,,,,,,
339,1000101024,3635,37,19,9,30,13,37,0,-88.83609,-0.867151,0.783325,19.6,,,,,,,,,,,,,,,,
340,1000101025,3587,37,19,9,30,13,37,0,-88.271568,-0.273582,1.708693,18.700001,,,,,,,,,,,,,,,,
341,1000101026,3586,37,19,9,30,13,37,0,-88.884697,-0.542285,0.974158,18.799999,,,,,,,,,,,,,,,,
342,1000101018,3569,38,19,9,30,13,38,0,-0.15271,-2.307129,87.687378,18.1,,,,,,,,,,,,,,,,
343,1000101019,3570,38,19,9,30,13,38,0,-0.075586,-2.358875,87.637932,18.9,,,,,,,,,,,,,,,,
344,1000101020,3581,38,19,9,30,13,38,0,-0.104095,-2.249451,87.744743,18.4,,,,,,,,,,,,,,,,
345,1000101021,3552,38,19,9,30,13,38,0,-0.106831,-1.821698,88.174576,18.5,,,,,,,,,,,,,,,,
346,1000101022,3575,38,19,9,30,13,38,0,-89.324341,-0.362549,0.560303,18.4,,,,,,,,,,,,,,,,
347,1000101023,3599,38,19,9,30,13,38,0,-88.808533,-1.167847,0.18457,18.5,,,,,,,,,,,,,,,,
348,1000101024,3635,38,19,9,30,13,38,0,-88.836113,-0.860999,0.794751,19.6,,,,,,,,,,,,,,,,
349,1000101025,3586,38,19,9,30,13,38,0,-88.269714,-0.276779,1.710439,18.700001,,,,,,,,,,,,,,,,
350,1000101026,3586,38,19,9,30,13,38,0,-88.882919,-0.545142,0.978333,18.799999,,,,,,,,,,,,,,,,
351,1000101018,3569,39,19,9,30,13,39,0,-0.147217,-2.307129,87.690125,18.1,,,,,,,,,,,,,,,,
352,1000101019,3570,39,19,9,30,13,39,0,-0.061414,-2.361401,87.637482,18.9,,,,,,,,,,,,,,,,
353,1000101020,3581,39,19,9,30,13,39,0,-0.094922,-2.246704,87.751396,18.4,,,,,,,,,,,,,,,,
354,1000101021,3552,39,19,9,30,13,39,0,-0.102316,-1.823434,88.171959,18.5,,,,,,,,,,,,,,,,
355,1000101022,3575,39,19,9,30,13,39,0,-89.313354,-0.373535,0.565796,18.299999,,,,,,,,,,,,,,,,
356,1000101023,3597,39,19,9,30,13,39,0,-88.814575,-1.188721,0.206543,18.5,,,,,,,,,,,,,,,,
357,1000101024,3635,39,19,9,30,13,39,0,-88.836006,-0.857373,0.802771,19.6,,,,,,,,,,,,,,,,
358,1000101025,3586,39,19,9,30,13,39,0,-88.269852,-0.274812,1.706309,18.700001,,,,,,,,,,,,,,,,
359,1000101026,3586,39,19,9,30,13,39,0,-88.878143,-0.547174,0.974213,18.799999,,,,,,,,,,,,,,,,
360,1000101018,3569,40,19,9,30,13,40,0,-0.140076,-2.307129,87.68573,18.1,,,,,,,,,,,,,,,,
361,1000101019,3570,40,19,9,30,13,40,0,-0.074597,-2.357556,87.639374,18.9,,,,,,,,,,,,,,,,
362,1000101020,3581,40,19,9,30,13,40,0,-0.093384,-2.249011,87.751701,18.4,,,,,,,,,,,,,,,,
363,1000101021,3550,40,19,9,30,13,40,0,-0.108314,-1.822379,88.173058,18.4,,,,,,,,,,,,,,,,
364,1000101022,3575,40,19,9,30,13,40,0,-89.351807,-0.362549,0.571289,18.299999,,,,,,,,,,,,,,,,
365,1000101023,3597,40,19,9,30,13,40,0,-88.827759,-1.176636,0.201599,18.5,,,,,,,,,,,,,,,,
366,1000101024,3634,40,19,9,30,13,40,0,-88.837425,-0.864954,0.784644,19.6,,,,,,,,,,,,,,,,
367,1000101025,3586,40,19,9,30,13,40,0,-88.270592,-0.275175,1.709725,18.700001,,,,,,,,,,,,,,,,
368,1000101026,3586,40,19,9,30,13,40,0,-88.879509,-0.544098,0.97273,18.799999,,,,,,,,,,,,,,,,
369,1000101018,3566,41,19,9,30,13,41,0,-0.14447,-2.307129,87.692871,18.1,,,,,,,,,,,,,,,,
370,1000101019,3569,41,19,9,30,13,41,0,-0.075146,-2.359973,87.638031,18.9,,,,,,,,,,,,,,,,
371,1000101020,3581,41,19,9,30,13,41,0,-0.098657,-2.252472,87.74427,18.4,,,,,,,,,,,,,,,,
372,1000101021,3549,41,19,9,30,13,41,0,-0.102327,-1.823104,88.174042,18.5,,,,,,,,,,,,,,,,
373,1000101022,3574,41,19,9,30,13,41,0,-89.34082,-0.346069,0.55481,18.299999,,,,,,,,,,,,,,,,
374,1000101023,3597,41,19,9,30,13,41,0,-88.805237,-1.182678,0.199402,18.4,,,,,,,,,,,,,,,,
375,1000101024,3635,41,19,9,30,13,41,0,-88.830505,-0.860999,0.783435,19.5,,,,,,,,,,,,,,,,
376,1000101025,3586,41,19,9,30,13,41,0,-88.267265,-0.27512,1.709121,18.700001,,,,,,,,,,,,,,,,
377,1000101026,3585,41,19,9,30,13,41,0,-88.883789,-0.549976,0.978333,18.799999,,,,,,,,,,,,,,,,
378,1000101018,3567,42,19,9,30,13,42,0,-0.141724,-2.308228,87.690125,18.1,,,,,,,,,,,,,,,,
379,1000101019,3571,42,19,9,30,13,42,0,-0.061414,-2.362061,87.639397,18.9,,,,,,,,,,,,,,,,
380,1000101020,3580,42,19,9,30,13,42,0,-0.102612,-2.2539,87.743019,18.4,,,,,,,,,,,,,,,,
381,1000101021,3549,42,19,9,30,13,42,0,-0.109094,-1.822906,88.172951,18.5,,,,,,,,,,,,,,,,
382,1000101022,3574,42,19,9,30,13,42,0,-89.324341,-0.368042,0.576782,18.4,,,,,,,,,,,,,,,,
383,1000101023,3597,42,19,9,30,13,42,0,-88.813477,-1.175537,0.211487,18.4,,,,,,,,,,,,,,,,
384,1000101024,3634,42,19,9,30,13,42,0,-88.830597,-0.863086,0.783875,19.5,,,,,,,,,,,,,,,,
385,1000101025,3585,42,19,9,30,13,42,0,-88.270432,-0.276075,1.706825,18.700001,,,,,,,,,,,,,,,,
386,1000101026,3585,42,19,9,30,13,42,0,-88.886452,-0.543713,0.980035,18.799999,,,,,,,,,,,,,,,,
387,1000101018,3566,43,19,9,30,13,43,0,-0.13678,-2.302185,87.692871,18.1,,,,,,,,,,,,,,,,
388,1000101019,3569,43,19,9,30,13,43,0,-0.074268,-2.359643,87.638924,18.9,,,,,,,,,,,,,,,,
389,1000101020,3581,43,19,9,30,13,43,0,-0.094647,-2.244012,87.752594,18.4,,,,,,,,,,,,,,,,
390,1000101021,3549,43,19,9,30,13,43,0,-0.107842,-1.821083,88.175926,18.5,,,,,,,,,,,,,,,,
391,1000101022,3574,43,19,9,30,13,43,0,-89.34082,-0.362549,0.55481,18.299999,,,,,,,,,,,,,,,,
392,1000101023,3597,43,19,9,30,13,43,0,-88.80249,-1.185425,0.199951,18.4,,,,,,,,,,,,,,,,
393,1000101024,3634,43,19,9,30,13,43,0,-88.838516,-0.861218,0.796728,19.5,,,,,,,,,,,,,,,,
394,1000101025,3585,43,19,9,30,13,43,0,-88.270592,-0.275515,1.708407,18.700001,,,,,,,,,,,,,,,,
395,1000101026,3584,43,19,9,30,13,43,0,-88.882637,-0.540637,0.97218,18.799999,,,,,,,,,,,,,,,,
396,1000101018,3566,44,19,9,30,13,44,0,-0.148315,-2.307129,87.686279,18.1,,,,,,,,,,,,,,,,
397,1000101019,3569,44,19,9,30,13,44,0,-0.07207,-2.36283,87.639259,18.9,,,,,,,,,,,,,,,,
398,1000101020,3579,44,19,9,30,13,44,0,-0.101898,-2.252362,87.742569,18.4,,,,,,,,,,,,,,,,
399,1000101021,3548,44,19,9,30,13,44,0,-0.107963,-1.822192,88.171494,18.5,,,,,,,,,,,,,,,,
400,1000101022,3574,44,19,9,30,13,44,0,-89.351807,-0.351562,0.543823,18.299999,,,,,,,,,,,,,,,,
401,1000101023,3597,44,19,9,30,13,44,0,-88.81073,-1.176086,0.195557,18.4,,,,,,,,,,,,,,,,
402,1000101024,3634,44,19,9,30,13,44,0,-88.832146,-0.856274,0.793433,19.5,,,,,,,,,,,,,,,,
403,1000101025,3584,44,19,9,30,13,44,0,-88.266968,-0.275394,1.709637,18.700001,,,,,,,,,,,,,,,,
404,1000101026,3584,44,19,9,30,13,44,0,-88.889923,-0.546954,0.970752,18.700001,,,,,,,,,,,,,,,,
405,1000101018,3566,45,19,9,30,13,45,0,-0.153259,-2.307129,87.689026,18.1,,,,,,,,,,,,,,,,
406,1000101019,3567,45,19,9,30,13,45,0,-0.074158,-2.361291,87.639023,18.9,,,,,,,,,,,,,,,,
407,1000101020,3580,45,19,9,30,13,45,0,-0.105084,-2.249945,87.744835,18.4,,,,,,,,,,,,,,,,
408,1000101021,3548,45,19,9,30,13,45,0,-0.107622,-1.820237,88.174278,18.5,,,,,,,,,,,,,,,,
409,1000101022,3574,45,19,9,30,13,45,0,-89.351807,-0.340576,0.560303,18.299999,,,,,,,,,,,,,,,,
410,1000101023,3596,45,19,9,30,13,45,0,-88.813477,-1.187622,0.221924,18.4,,,,,,,,,,,,,,,,
411,1000101024,3634,45,19,9,30,13,45,0,-88.833145,-0.859021,0.776074,19.5,,,,,,,,,,,,,,,,
412,1000101025,3584,45,19,9,30,13,45,0,-88.269127,-0.274219,1.70833,18.700001,,,,,,,,,,,,,,,,
413,1000101026,3584,45,19,9,30,13,45,0,-88.881767,-0.545087,0.975531,18.700001,,,,,,,,,,,,,,,,
414,1000101018,3565,46,19,9,30,13,46,0,-0.154907,-2.313721,87.681885,18.1,,,,,,,,,,,,,,,,
415,1000101019,3567,46,19,9,30,13,46,0,-0.075037,-2.357556,87.639938,18.9,,,,,,,,,,,,,,,,
416,1000101020,3579,46,19,9,30,13,46,0,-0.105743,-2.25011,87.748718,18.4,,,,,,,,,,,,,,,,
417,1000101021,3547,46,19,9,30,13,46,0,-0.103282,-1.822368,88.171745,18.5,,,,,,,,,,,,,,,,
418,1000101022,3572,46,19,9,30,13,46,0,-89.346313,-0.357056,0.543823,18.299999,,,,,,,,,,,,,,,,
419,1000101023,3597,46,19,9,30,13,46,0,-88.814026,-1.169495,0.223572,18.4,,,,,,,,,,,,,,,,
420,1000101024,3634,46,19,9,30,13,46,0,-88.832703,-0.858252,0.78739,19.5,,,,,,,,,,,,,,,,
421,1000101025,3584,46,19,9,30,13,46,0,-88.275314,-0.277273,1.70566,18.700001,,,,,,,,,,,,,,,,
422,1000101026,3584,46,19,9,30,13,46,0,-88.881813,-0.540967,0.981189,18.799999,,,,,,,,,,,,,,,,
423,1000101018,3565,47,19,9,30,13,47,0,-0.142822,-2.307678,87.68573,18.1,,,,,,,,,,,,,,,,
424,1000101019,3567,47,19,9,30,13,47,0,-0.065588,-2.359424,87.641266,18.9,,,,,,,,,,,,,,,,
425,1000101020,3579,47,19,9,30,13,47,0,-0.108105,-2.252801,87.744186,18.299999,,,,,,,,,,,,,,,,
426,1000101021,3547,47,19,9,30,13,47,0,-0.103425,-1.823247,88.172417,18.5,,,,,,,,,,,,,,,,
427,1000101022,3571,47,19,9,30,13,47,0,-89.34082,-0.346069,0.560303,18.299999,,,,,,,,,,,,,,,,
428,1000101023,3596,47,19,9,30,13,47,0,-88.798645,-1.183228,0.213135,18.4,,,,,,,,,,,,,,,,
429,1000101024,3634,47,19,9,30,13,47,0,-88.829163,-0.866602,0.788599,19.5,,,,,,,,,,,,,,,,
430,1000101025,3584,47,19,9,30,13,47,0,-88.27063,-0.276658,1.708165,18.700001,,,,,,,,,,,,,,,,
431,1000101026,3584,47,19,9,30,13,47,0,-88.88829,-0.541681,0.973718,18.700001,,,,,,,,,,,,,,,,
432,1000101018,3566,48,19,9,30,13,48,0,-0.149963,-2.304932,87.692871,18.1,,,,,,,,,,,,,,,,
433,1000101019,3567,48,19,9,30,13,48,0,-0.069763,-2.358325,87.638596,18.799999,,,,,,,,,,,,,,,,
434,1000101020,3579,48,19,9,30,13,48,0,-0.103766,-2.253351,87.748924,18.4,,,,,,,,,,,,,,,,
435,1000101021,3547,48,19,9,30,13,48,0,-0.103239,-1.824357,88.171852,18.5,,,,,,,,,,,,,,,,
436,1000101022,3571,48,19,9,30,13,48,0,-89.324341,-0.373535,0.582275,18.299999,,,,,,,,,,,,,,,,
437,1000101023,3596,48,19,9,30,13,48,0,-88.814026,-1.170593,0.212036,18.4,,,,,,,,,,,,,,,,
438,1000101024,3634,48,19,9,30,13,48,0,-88.830742,-0.863306,0.79541,19.5,,,,,,,,,,,,,,,,
439,1000101025,3582,48,19,9,30,13,48,0,-88.272018,-0.275757,1.709659,18.700001,,,,,,,,,,,,,,,,
440,1000101026,3582,48,19,9,30,13,48,0,-88.888893,-0.545471,0.980859,18.700001,,,,,,,,,,,,,,,,
441,1000101018,3565,49,19,9,30,13,49,0,-0.140625,-2.307129,87.689026,18.1,,,,,,,,,,,,,,,,
442,1000101019,3566,49,19,9,30,13,49,0,-0.068005,-2.358545,87.641289,18.9,,,,,,,,,,,,,,,,
443,1000101020,3579,49,19,9,30,13,49,0,-0.105084,-2.251593,87.742165,18.4,,,,,,,,,,,,,,,,
444,1000101021,3545,49,19,9,30,13,49,0,-0.106974,-1.821303,88.174904,18.5,,,,,,,,,,,,,,,,
445,1000101022,3571,49,19,9,30,13,49,0,-89.324341,-0.346069,0.576782,18.299999,,,,,,,,,,,,,,,,
446,1000101023,3596,49,19,9,30,13,49,0,-88.820068,-1.171692,0.201599,18.299999,,,,,,,,,,,,,,,,
447,1000101024,3633,49,19,9,30,13,49,0,-88.832588,-0.858582,0.786291,19.5,,,,,,,,,,,,,,,,
448,1000101025,3581,49,19,9,30,13,49,0,-88.274155,-0.275878,1.710154,18.700001,,,,,,,,,,,,,,,,
449,1000101026,3581,49,19,9,30,13,49,0,-88.88401,-0.54223,0.974817,18.700001,,,,,,,,,,,,,,,,
450,1000101018,3566,50,19,9,30,13,50,0,-0.142273,-2.310974,87.687927,18.1,,,,,,,,,,,,,,,,
451,1000101019,3566,50,19,9,30,13,50,0,-0.060095,-2.36217,87.638153,18.9,,,,,,,,,,,,,,,,
