DateTime,UID,V,X,Y,Z,T
20/4/9 12:50:0,3512,3131,18.143602,6.244562,-70.738724,21.200001
20/4/9 12:40:0,3514,3103,20.432781,64.663422,-14.318672,20.799999
20/4/9 12:45:0,3515,3104,20.433008,64.66317,-14.318239,20.9
20/4/9 12:50:0,3514,3105,20.427242,64.674286,-14.311347,20.9
20/4/9 12:40:0,3501,3553,26.329027,-25.256428,-52.019348,20.700001
20/4/9 12:45:0,3503,3554,26.328808,-25.256889,-52.0191,20.700001
20/4/9 12:50:0,3503,3555,26.325592,-25.261175,-52.018234,20.700001
20/4/9 12:40:0,3508,3123,26.870008,-13.003762,-59.677475,20.4
20/4/9 12:45:0,3508,3124,26.868822,-13.003568,-59.678188,20.4
20/4/9 12:50:0,3508,3125,26.869705,-13.005243,-59.677795,20.5
20/4/9 12:40:0,3527,3123,22.321583,-14.864982,-62.722706,21
20/4/9 12:45:0,3529,3124,22.323811,-14.867417,-62.717995,21
20/4/9 12:50:0,3526,3125,22.322067,-14.865789,-62.720337,21.1
20/4/9 12:45:0,3539,2954,-8.921797,2.521771,80.722046,23.6
20/4/9 12:50:0,3541,2955,-8.918353,2.521078,80.726051,23.5
20/4/9 12:55:0,3542,2956,-8.921931,2.522973,80.721252,23.5
20/4/9 12:50:0,3514,3127,18.297419,-16.305254,-65.092644,20.4
20/4/9 12:55:0,3515,3128,18.296391,-16.307566,-65.092926,20.5
20/4/9 13:0:0,3518,3129,18.320305,-16.288902,-65.086067,20.4
20/4/9 12:50:0,3514,3645,13.80789,-6.057783,-74.873558,21.4
20/4/9 12:55:0,3514,3646,13.810528,-6.059603,-74.87162,21.5
20/4/9 13:0:0,3518,3647,13.82142,-6.086977,-74.84729,21.4
20/4/9 12:50:0,3509,3124,14.976172,23.799858,-61.366356,21.9
20/4/9 12:55:0,3512,3125,14.977324,23.799145,-61.366322,21.9
20/4/9 13:0:0,3512,3126,14.974214,23.79863,-61.368683,21.9
20/4/9 12:55:0,3515,3132,18.143063,6.249132,-70.738289,21.200001
20/4/9 13:0:0,3515,3133,18.14514,6.247477,-70.736565,21.200001
20/4/9 13:5:0,3517,3134,18.14459,6.245902,-70.737289,21.200001
20/4/9 12:55:0,3514,3106,20.432785,64.662743,-14.319968,20.9
20/4/9 13:0:0,3517,3107,20.430872,64.667366,-14.316293,20.9
20/4/9 12:55:0,3503,3556,26.325134,-25.261526,-52.01836,20.799999
20/4/9 13:0:0,3501,3557,26.331764,-25.261383,-52.01313,20.799999
20/4/9 12:55:0,3509,3126,26.863585,-13.006072,-59.681774,20.5
20/4/9 13:0:0,3509,3127,26.8634,-13.003927,-59.683575,20.6
20/4/9 13:5:0,3509,3128,26.863541,-13.0043,-59.683796,20.6
20/4/9 12:55:0,3526,3126,22.3216,-14.868171,-62.718895,21.1
20/4/9 13:0:0,3527,3127,22.31856,-14.870809,-62.721107,21.1
20/4/9 13:0:0,3544,2957,-8.925036,2.522164,80.718208,23.5
20/4/9 13:5:0,3539,2958,-8.924734,2.522846,80.718147,23.6
20/4/9 13:10:0,3542,2959,-8.925261,2.522414,80.718132,23.6
20/4/9 13:5:0,3517,3130,18.331476,-16.277027,-65.085785,20.5
20/4/9 13:10:0,3518,3131,18.329697,-16.281553,-65.084663,20.5
20/4/9 13:15:0,3517,3132,18.325438,-16.289986,-65.083252,20.6
20/4/9 13:5:0,3514,3648,13.827279,-6.108752,-74.835037,21.5
20/4/9 13:10:0,3515,3649,13.830443,-6.104172,-74.833717,21.6
20/4/9 13:15:0,3515,3650,13.822404,-6.102986,-74.841698,21.6
20/4/9 13:5:0,3512,3127,14.98316,23.795332,-61.365765,22
20/4/9 13:10:0,3511,3128,14.977694,23.791695,-61.372269,22
20/4/9 13:15:0,3512,3129,14.978827,23.790445,-61.372883,22
20/4/9 13:10:0,3514,3135,18.143293,6.248639,-70.737648,21.200001
20/4/9 13:15:0,3515,3136,18.140179,6.251951,-70.739525,21.299999
20/4/9 13:20:0,3515,3137,18.138531,6.253891,-70.739693,21.299999
20/4/9 13:10:0,3515,3108,20.436525,64.657394,-14.323867,21
20/4/9 13:15:0,3514,3109,20.429735,64.668915,-14.315026,21
20/4/9 13:20:0,3518,3110,20.428736,64.670471,-14.315026,21
20/4/9 13:10:0,3503,3558,26.331703,-25.260822,-52.013783,20.799999
20/4/9 13:15:0,3506,3559,26.325024,-25.265152,-52.015747,20.9
20/4/9 13:20:0,3506,3560,26.323034,-25.266459,-52.015911,20.9
20/4/9 13:10:0,3509,3129,26.86285,-12.99999,-59.68631,20.700001
20/4/9 13:15:0,3511,3130,26.862352,-13.001601,-59.686451,20.700001
20/4/9 13:20:0,3511,3131,26.853485,-13.003003,-59.694542,20.700001
20/4/9 13:10:0,3529,3128,22.31879,-14.875479,-62.718037,21.200001
20/4/9 13:15:0,3529,3129,22.318693,-14.874441,-62.717991,21.200001
20/4/9 13:20:0,3530,3130,22.317827,-14.875664,-62.718609,21.200001
20/4/9 13:15:0,3539,2960,-8.915838,2.525701,80.728577,23.6
20/4/9 13:20:0,3541,2961,-8.922461,2.522833,80.720711,23.6
20/4/9 13:25:0,3541,2962,-8.922906,2.523305,80.72036,23.700001
20/4/9 13:20:0,3518,3133,18.326612,-16.29513,-65.078629,20.6
20/4/9 13:25:0,3515,3134,18.324308,-16.295574,-65.080055,20.700001
20/4/9 13:30:0,3515,3135,18.329632,-16.299368,-65.07235,20.700001
20/4/9 13:20:0,3518,3651,13.827991,-6.103391,-74.835869,21.700001
20/4/9 13:25:0,3514,3652,13.831943,-6.100176,-74.833839,21.700001
20/4/9 13:30:0,3515,3653,13.827898,-6.09833,-74.839012,21.700001
20/4/9 13:20:0,3512,3130,14.985956,23.789993,-61.36816,22.1
20/4/9 13:25:0,3514,3131,14.986114,23.790384,-61.36771,22.1
20/4/9 13:30:0,3512,3132,14.987776,23.78569,-61.371956,22.1
20/4/9 13:25:0,3515,3138,18.133333,6.258532,-70.744537,21.4
20/4/9 13:30:0,3515,3139,18.137022,6.260449,-70.739647,21.4
20/4/9 13:35:0,3515,3140,18.13726,6.258019,-70.740166,21.4
20/4/9 13:25:0,3515,3111,20.432152,64.665344,-14.317532,21.1
20/4/9 13:30:0,3514,3112,20.432102,64.663979,-14.318081,21.1
20/4/9 13:35:0,3517,3113,20.4387,64.655396,-14.324042,21.1
20/4/9 13:25:0,3506,3561,26.321692,-25.266602,-52.01741,21
20/4/9 13:30:0,3505,3562,26.31982,-25.265705,-52.019768,21
20/4/9 13:35:0,3505,3563,26.321856,-25.265932,-52.017242,21
20/4/9 13:25:0,3509,3132,26.851711,-13.002257,-59.69611,20.799999
20/4/9 13:30:0,3509,3133,26.8575,-13.003382,-59.689903,20.799999
20/4/9 13:35:0,3509,3134,26.856033,-13.001842,-59.691952,20.799999
20/4/9 13:25:0,3527,3131,22.317184,-14.876813,-62.717815,21.299999
20/4/9 13:30:0,3529,3132,22.316734,-14.877383,-62.718582,21.299999
20/4/9 13:35:0,3526,3133,22.315454,-14.878209,-62.718941,21.299999
20/4/9 13:30:0,3539,2963,-8.92209,2.523384,80.721169,23.700001
20/4/9 13:35:0,3539,2964,-8.925303,2.523469,80.717995,23.700001
20/4/9 13:40:0,3541,2965,-8.925123,2.523706,80.718178,23.799999
20/4/9 13:35:0,3515,3136,18.344431,-16.283396,-65.071121,20.700001
20/4/9 13:40:0,3515,3137,18.35347,-16.272259,-65.072571,20.700001
20/4/9 13:45:0,3520,3138,18.347471,-16.278309,-65.072937,20.700001
20/4/9 13:35:0,3518,3654,13.837526,-6.110826,-74.823494,21.700001
20/4/9 13:40:0,3515,3655,13.849424,-6.127689,-74.806145,21.700001
20/4/9 13:45:0,3515,3656,13.843459,-6.12539,-74.812447,21.700001
20/4/9 13:35:0,3512,3133,14.985253,23.792475,-61.366898,22.1
20/4/9 13:40:0,3512,3134,14.98522,23.791487,-61.367657,22.1
20/4/9 13:45:0,3514,3135,14.987848,23.785244,-61.372032,22.200001
20/4/9 13:40:0,3514,3141,18.138655,6.257298,-70.739639,21.4
20/4/9 13:45:0,3517,3142,18.137306,6.260496,-70.738998,21.4
20/4/9 13:50:0,3517,3143,18.135044,6.261887,-70.740967,21.4
20/4/9 13:40:0,3517,3114,20.43413,64.662086,-14.318626,21.1
20/4/9 13:45:0,3517,3115,20.430902,64.661087,-14.325187,21.1
20/4/9 13:50:0,3517,3116,20.431688,64.666161,-14.317069,21.200001
20/4/9 13:40:0,3503,3564,26.323868,-25.268274,-52.015156,21
20/4/9 13:45:0,3505,3565,26.322407,-25.26659,-52.017029,21
20/4/9 13:50:0,3505,3566,26.321089,-25.266796,-52.017521,21.1
20/4/9 13:40:0,3508,3135,26.855074,-12.999827,-59.694988,20.799999
20/4/9 13:45:0,3511,3136,26.852449,-12.998403,-59.697407,20.9
20/4/9 13:50:0,3512,3137,26.852957,-13.000676,-59.695961,20.9
20/4/9 13:40:0,3527,3134,22.31496,-14.878715,-62.719181,21.299999
20/4/9 13:45:0,3529,3135,22.315348,-14.883986,-62.716999,21.299999
20/4/9 13:50:0,3527,3136,22.312544,-14.8831,-62.720688,21.4
20/4/9 13:45:0,3541,2966,-8.925048,2.523173,80.718292,23.799999
20/4/9 13:50:0,3539,2967,-8.915359,2.526993,80.72847,23.799999
20/4/9 13:55:0,3539,2968,-8.918249,2.522424,80.725388,23.799999
20/4/9 13:50:0,3520,3139,18.344185,-16.284708,-65.07119,20.799999
20/4/9 13:55:0,3518,3140,18.344679,-16.287397,-65.068504,20.799999
20/4/9 14:0:0,3518,3141,18.347858,-16.288965,-65.064842,20.9
20/4/9 13:50:0,3515,3657,13.847306,-6.124438,-74.809799,21.700001
20/4/9 13:55:0,3515,3658,13.849189,-6.12115,-74.809586,21.799999
20/4/9 14:0:0,3517,3659,13.842584,-6.116967,-74.816231,21.799999
20/4/9 13:50:0,3514,3136,14.989529,23.783546,-61.372612,22.200001
20/4/9 13:55:0,3512,3137,14.984841,23.786049,-61.373764,22.200001
20/4/9 14:0:0,3515,3138,14.983941,23.78805,-61.371723,22.299999
20/4/9 13:55:0,3517,3144,18.128576,6.266112,-70.74588,21.6
20/4/9 14:0:0,3515,3145,18.126516,6.268792,-70.746193,21.6
20/4/9 14:5:0,3515,3146,18.133833,6.267029,-70.740166,21.6
20/4/9 13:55:0,3514,3117,20.436327,64.657631,-14.324207,21.200001
20/4/9 14:0:0,3515,3118,20.430191,64.668221,-14.31627,21.299999
20/4/9 14:5:0,3517,3119,20.439491,64.654182,-14.324414,21.299999
20/4/9 13:55:0,3503,3567,26.317305,-25.270027,-52.018017,21.1
20/4/9 14:0:0,3505,3568,26.320581,-25.269388,-52.016079,21.1
20/4/9 14:5:0,3505,3569,26.322832,-25.269461,-52.014885,21.1
20/4/9 13:55:0,3508,3138,26.850008,-12.998248,-59.699802,20.9
20/4/9 14:0:0,3512,3139,26.846243,-13.001612,-59.7029,21
20/4/9 14:5:0,3512,3140,26.845757,-13.002246,-59.70245,21
20/4/9 13:55:0,3529,3137,22.313828,-14.883446,-62.718487,21.4
20/4/9 14:0:0,3527,3138,22.313784,-14.884894,-62.717594,21.6
20/4/9 14:5:0,3530,3139,22.3123,-14.885768,-62.718262,21.6
20/4/9 14:0:0,3542,2969,-8.915218,2.525606,80.728943,23.799999
20/4/9 14:5:0,3544,2970,-8.922011,2.523681,80.72123,23.799999
20/4/9 14:10:0,3542,2971,-8.917923,2.52275,80.725677,23.799999
20/4/9 14:5:0,3518,3142,18.360857,-16.276642,-65.063736,20.9
20/4/9 14:10:0,3518,3143,18.372929,-16.269445,-65.060371,20.799999
20/4/9 14:15:0,3521,3144,18.369026,-16.273594,-65.059631,20.9
20/4/9 14:5:0,3515,3660,13.858866,-6.130595,-74.794846,21.9
20/4/9 14:10:0,3515,3661,13.866304,-6.148537,-74.781082,21.9
20/4/9 14:15:0,3515,3662,13.859442,-6.147645,-74.788956,21.9
20/4/9 14:5:0,3515,3139,14.988834,23.78796,-61.369411,22.299999
20/4/9 14:10:0,3512,3140,14.980603,23.788462,-61.373699,22.299999
20/4/9 14:15:0,3517,3141,14.984964,23.786037,-61.373146,22.299999
20/4/9 14:10:0,3515,3147,18.134157,6.264473,-70.740532,21.6
20/4/9 14:15:0,3517,3148,18.131062,6.268559,-70.742867,21.700001
20/4/9 14:20:0,3518,3149,18.130619,6.271944,-70.742058,21.700001
20/4/9 14:10:0,3517,3120,20.433453,64.658478,-14.325274,21.299999
20/4/9 14:15:0,3515,3121,20.431421,64.660065,-14.326308,21.299999
20/4/9 14:20:0,3515,3122,20.43504,64.661026,-14.318929,21.4
20/4/9 14:10:0,3506,3570,26.323797,-25.270481,-52.012737,21.200001
20/4/9 14:15:0,3506,3571,26.318159,-25.274988,-52.013737,21.200001
20/4/9 14:20:0,3506,3572,26.321526,-25.274338,-52.011539,21.299999
20/4/9 14:10:0,3509,3141,26.849524,-13.000647,-59.69952,21
20/4/9 14:15:0,3509,3142,26.838284,-12.997592,-59.71114,21.1
20/4/9 14:20:0,3515,3143,26.843061,-12.994146,-59.709766,21.1
20/4/9 14:10:0,3530,3140,22.312447,-14.888264,-62.716183,21.5
20/4/9 14:15:0,3529,3141,22.311102,-14.888734,-62.717735,21.6
20/4/9 14:20:0,3529,3142,22.310871,-14.889082,-62.718075,21.700001
20/4/9 14:15:0,3539,2972,-8.925192,2.521868,80.718803,23.700001
20/4/9 14:20:0,3545,2973,-8.914257,2.524998,80.728897,23.700001
20/4/9 14:25:0,3542,2974,-8.92439,2.522652,80.71917,23.700001
20/4/9 14:20:0,3518,3145,18.367771,-16.278948,-65.057228,21
20/4/9 14:25:0,3518,3146,18.367271,-16.284096,-65.053947,21.1
20/4/9 14:30:0,3518,3147,18.365551,-16.283936,-65.055458,21.1
20/4/9 14:20:0,3517,3663,13.856468,-6.138475,-74.796249,22
20/4/9 14:25:0,3518,3664,13.861832,-6.134354,-74.791405,22
20/4/9 14:30:0,3518,3665,13.861474,-6.129062,-74.794632,22.1
20/4/9 14:20:0,3512,3142,14.991759,23.778221,-61.376175,22.5
20/4/9 14:25:0,3515,3143,14.992681,23.773855,-61.379818,22.5
20/4/9 14:30:0,3517,3144,14.983182,23.777309,-61.382328,22.6
20/4/9 14:25:0,3518,3150,18.126846,6.273765,-70.744774,21.799999
20/4/9 14:30:0,3518,3151,18.119196,6.278909,-70.75029,21.9
20/4/9 14:35:0,3521,3152,18.124992,6.276356,-70.745598,21.9
20/4/9 14:25:0,3517,3123,20.430578,64.667572,-14.316051,21.4
20/4/9 14:30:0,3515,3124,20.435347,64.659843,-14.320515,21.6
20/4/9 14:35:0,3518,3125,20.433645,64.657738,-14.327684,21.6
20/4/9 14:25:0,3505,3573,26.316656,-25.277225,-52.013504,21.299999
20/4/9 14:30:0,3506,3574,26.316,-25.276804,-52.014748,21.299999
20/4/9 14:35:0,3508,3575,26.321451,-25.27948,-52.007679,21.4
20/4/9 14:25:0,3512,3144,26.838345,-12.996343,-59.711857,21.200001
20/4/9 14:30:0,3512,3145,26.831438,-12.99679,-59.71611,21.200001
20/4/9 14:35:0,3512,3146,26.831299,-12.996298,-59.715786,21.299999
20/4/9 14:25:0,3530,3143,22.31016,-14.893169,-62.715912,21.700001
20/4/9 14:30:0,3530,3144,22.310732,-14.892384,-62.716637,21.799999
20/4/9 14:35:0,3530,3145,22.307684,-14.894657,-62.717167,21.799999
20/4/9 14:30:0,3541,2975,-8.914574,2.525463,80.729752,23.799999
20/4/9 14:35:0,3542,2976,-8.921638,2.522263,80.721275,23.700001
20/4/9 14:40:0,3539,2977,-8.921591,2.522653,80.72187,23.799999
20/4/9 14:35:0,3518,3148,18.384058,-16.27372,-65.048378,21.1
20/4/9 14:40:0,3518,3149,18.39517,-16.258392,-65.051117,21.1
20/4/9 14:45:0,3518,3150,18.402775,-16.257814,-65.045464,21.200001
20/4/9 14:35:0,3518,3666,13.867867,-6.146558,-74.780067,22.200001
20/4/9 14:40:0,3517,3667,13.875968,-6.156269,-74.769089,22.200001
20/4/9 14:45:0,3518,3668,13.872735,-6.162954,-74.769257,22.200001
20/4/9 14:35:0,3515,3145,14.98448,23.783752,-61.375175,22.6
20/4/9 14:40:0,3514,3146,14.990793,23.774946,-61.379807,22.6
20/4/9 14:45:0,3517,3147,14.983353,23.775293,-61.383595,22.700001
20/4/9 14:40:0,3518,3153,18.125982,6.273772,-70.745369,21.9
20/4/9 14:45:0,3518,3154,18.123831,6.275498,-70.747055,21.9
20/4/9 14:50:0,3518,3155,18.116005,6.281149,-70.75293,22
20/4/9 14:40:0,3514,3126,20.436953,64.659256,-14.320899,21.6
20/4/9 14:45:0,3515,3127,20.436508,64.659317,-14.321134,21.6
20/4/9 14:50:0,3517,3128,20.44043,64.652466,-14.327602,21.700001
20/4/9 14:40:0,3506,3576,26.323105,-25.280163,-52.006039,21.4
20/4/9 14:45:0,3505,3577,26.324635,-25.279512,-52.004154,21.5
20/4/9 14:50:0,3509,3578,26.317934,-25.283939,-52.006783,21.6
20/4/9 14:40:0,3509,3147,26.833958,-12.99458,-59.715111,21.299999
20/4/9 14:45:0,3514,3148,26.832504,-12.989979,-59.718937,21.299999
20/4/9 14:50:0,3514,3149,26.833784,-12.992569,-59.716408,21.4
20/4/9 14:40:0,3530,3146,22.303711,-14.89735,-62.719204,21.9
20/4/9 14:45:0,3530,3147,22.303749,-14.898252,-62.717701,21.9
20/4/9 14:50:0,3532,3148,22.306242,-14.900247,-62.715382,22
20/4/9 14:45:0,3542,2978,-8.914674,2.525638,80.729408,23.799999
20/4/9 14:50:0,3541,2979,-8.924107,2.523288,80.719345,23.799999
20/4/9 14:55:0,3542,2980,-8.92353,2.521856,80.719872,23.799999
20/4/9 14:50:0,3518,3151,18.400143,-16.262745,-65.04438,21.299999
20/4/9 14:55:0,3518,3152,18.394999,-16.269741,-65.043854,21.299999
20/4/9 15:0:0,3521,3153,18.398514,-16.272196,-65.038322,21.4
20/4/9 14:50:0,3517,3669,13.87557,-6.156906,-74.769821,22.200001
20/4/9 14:55:0,3518,3670,13.875244,-6.15093,-74.773849,22.299999
20/4/9 15:0:0,3517,3671,13.871198,-6.145061,-74.779228,22.4
20/4/9 14:50:0,3515,3148,14.992462,23.774981,-61.377811,22.799999
20/4/9 14:55:0,3518,3149,14.992486,23.771433,-61.381115,22.799999
20/4/9 15:0:0,3514,3150,14.991976,23.774675,-61.378815,23
20/4/9 14:55:0,3517,3156,18.118011,6.281234,-70.750862,22.1
20/4/9 15:0:0,3520,3157,18.114893,6.283768,-70.753159,22.200001
20/4/9 15:5:0,3518,3158,18.115396,6.282368,-70.7528,22.200001
20/4/9 14:55:0,3518,3129,20.440176,64.653084,-14.327294,21.799999
20/4/9 15:0:0,3517,3130,20.439949,64.652344,-14.32847,21.9
20/4/9 15:5:0,3518,3131,20.437408,64.65757,-14.322737,21.9
20/4/9 14:55:0,3506,3579,26.321609,-25.282927,-52.005089,21.6
20/4/9 15:0:0,3508,3580,26.316351,-25.286139,-52.006699,21.700001
20/4/9 15:5:0,3506,3581,26.324072,-25.284817,-52.002193,21.700001
20/4/9 14:55:0,3512,3150,26.831509,-12.992248,-59.718712,21.5
20/4/9 15:0:0,3515,3151,26.82613,-12.991582,-59.72398,21.6
20/4/9 15:5:0,3514,3152,26.826889,-12.987233,-59.726124,21.6
20/4/9 14:55:0,3530,3149,22.305088,-14.900817,-62.715172,22
20/4/9 15:0:0,3532,3150,22.305389,-14.902512,-62.714371,22.1
20/4/9 15:5:0,3533,3151,22.302732,-14.906778,-62.713863,22.1
20/4/9 15:0:0,3542,2981,-8.914858,2.524446,80.729507,23.799999
20/4/9 15:5:0,3542,2982,-8.923427,2.522781,80.720123,23.799999
20/4/9 15:10:0,3542,2983,-8.918796,2.521548,80.725357,23.799999
20/4/9 15:5:0,3518,3154,18.411671,-16.255703,-65.038063,21.4
20/4/9 15:10:0,3521,3155,18.42655,-16.246708,-65.034683,21.4
20/4/9 15:15:0,3521,3156,18.428286,-16.2495,-65.030785,21.6
20/4/9 15:5:0,3518,3672,13.871458,-6.152206,-74.773857,22.5
20/4/9 15:10:0,3520,3673,13.885635,-6.171435,-74.755486,22.5
20/4/9 15:15:0,3520,3674,13.879546,-6.170035,-74.762039,22.6
20/4/9 15:5:0,3514,3151,14.985726,23.773497,-61.38401,23
20/4/9 15:10:0,3518,3152,14.991951,23.767958,-61.385189,23
20/4/9 15:15:0,3517,3153,14.995672,23.756693,-61.392448,23.1
20/4/9 15:10:0,3521,3159,18.115177,6.282991,-70.753265,22.200001
20/4/9 15:15:0,3520,3160,18.113991,6.28679,-70.753296,22.299999
20/4/9 15:20:0,3521,3161,18.10252,6.291,-70.761826,22.299999
20/4/9 15:10:0,3518,3132,20.437239,64.652519,-14.332457,21.9
20/4/9 15:15:0,3520,3133,20.435148,64.65432,-14.331802,21.9
20/4/9 15:20:0,3518,3134,20.442812,64.648399,-14.331255,22
20/4/9 15:10:0,3506,3582,26.319824,-25.286518,-52.00386,21.799999
20/4/9 15:15:0,3508,3583,26.316948,-25.289923,-52.003849,21.9
20/4/9 15:20:0,3506,3584,26.315916,-25.287767,-52.006012,21.9
20/4/9 15:10:0,3514,3153,26.823591,-12.989483,-59.72839,21.700001
20/4/9 15:15:0,3512,3154,26.816912,-12.991696,-59.733986,21.700001
20/4/9 15:20:0,3512,3155,26.816145,-12.986506,-59.73838,21.799999
20/4/9 15:10:0,3533,3152,22.301809,-14.909338,-62.712948,22.1
20/4/9 15:15:0,3532,3153,22.297174,-14.907464,-62.716373,22.200001
20/4/9 15:20:0,3532,3154,22.298695,-14.910912,-62.71463,22.299999
20/4/9 15:15:0,3539,2984,-8.911979,2.523805,80.733116,23.799999
20/4/9 15:20:0,3539,2985,-8.921132,2.522159,80.72261,23.799999
20/4/9 15:25:0,3544,2986,-8.911587,2.524597,80.733383,23.799999
20/4/9 15:20:0,3520,3157,18.421629,-16.254995,-65.032921,21.700001
20/4/9 15:25:0,3521,3158,18.419813,-16.263597,-65.027061,21.700001
20/4/9 15:30:0,3521,3159,18.438147,-16.246487,-65.024216,21.700001
20/4/9 15:20:0,3521,3675,13.879683,-6.163884,-74.764267,22.700001
20/4/9 15:25:0,3518,3676,13.875926,-6.156456,-74.769234,22.700001
20/4/9 15:30:0,3518,3677,13.882605,-6.164948,-74.760155,22.799999
20/4/9 15:20:0,3518,3154,14.995389,23.756338,-61.392586,23.1
20/4/9 15:25:0,3515,3155,14.987664,23.763374,-61.391716,23.200001
20/4/9 15:30:0,3518,3156,14.993094,23.759203,-61.391571,23.200001
20/4/9 15:25:0,3521,3162,18.103971,6.29316,-70.760048,22.5
20/4/9 15:30:0,3521,3163,18.106052,6.293443,-70.758408,22.5
20/4/9 15:35:0,3521,3164,18.105724,6.292775,-70.758926,22.5
20/4/9 15:25:0,3517,3135,20.441149,64.652794,-14.326132,22.1
20/4/9 15:30:0,3520,3136,20.440659,64.65451,-14.324233,22.200001
20/4/9 15:35:0,3520,3137,20.441143,64.647644,-14.333873,22.200001
20/4/9 15:25:0,3508,3585,26.315605,-25.289423,-52.005005,22
20/4/9 15:30:0,3509,3586,26.317408,-25.289915,-52.002872,22
20/4/9 15:35:0,3508,3587,26.318832,-25.292538,-52.000301,22
20/4/9 15:25:0,3514,3156,26.811443,-12.989593,-59.739834,21.9
20/4/9 15:30:0,3514,3157,26.808271,-12.987499,-59.744732,21.9
20/4/9 15:35:0,3517,3158,26.811779,-12.985197,-59.743263,21.9
20/4/9 15:25:0,3533,3155,22.297802,-14.911691,-62.715511,22.4
20/4/9 15:30:0,3532,3156,22.297495,-14.913535,-62.713921,22.4
20/4/9 15:35:0,3533,3157,22.297331,-14.916053,-62.712776,22.4
20/4/9 15:30:0,3538,2987,-8.918796,2.522145,80.724564,23.799999
20/4/9 15:35:0,3544,2988,-8.921364,2.522488,80.72242,23.799999
20/4/9 15:40:0,3541,2989,-8.921419,2.522146,80.722282,23.799999
20/4/9 15:35:0,3520,3160,18.44636,-16.234602,-65.026978,21.799999
20/4/9 15:40:0,3523,3161,18.456903,-16.225203,-65.025246,21.799999
20/4/9 15:45:0,3523,3162,18.453087,-16.233675,-65.022568,21.9
20/4/9 15:35:0,3520,3678,13.888727,-6.175891,-74.749992,22.700001
20/4/9 15:40:0,3521,3679,13.892094,-6.186906,-74.743477,22.799999
20/4/9 15:45:0,3521,3680,13.884572,-6.181585,-74.75235,22.799999
20/4/9 15:35:0,3515,3157,14.992733,23.757301,-61.392956,23.299999
20/4/9 15:40:0,3520,3158,14.986817,23.762842,-61.392437,23.4
20/4/9 15:45:0,3521,3159,14.996054,23.755829,-61.392914,23.5
20/4/9 15:40:0,3521,3165,18.102385,6.29228,-70.76223,22.5
20/4/9 15:45:0,3521,3166,18.09564,6.297198,-70.767601,22.6
20/4/9 15:50:0,3521,3167,18.096785,6.299313,-70.765884,22.700001
20/4/9 15:40:0,3520,3138,20.448689,64.645073,-14.328923,22.200001
20/4/9 15:45:0,3518,3139,20.438938,64.649391,-14.334243,22.200001
20/4/9 15:50:0,3520,3140,20.440605,64.653313,-14.325778,22.299999
20/4/9 15:40:0,3506,3588,26.316414,-25.292713,-52.001926,22.1
20/4/9 15:45:0,3508,3589,26.315016,-25.295572,-52.001648,22.1
20/4/9 15:50:0,3509,3590,26.313522,-25.297398,-52.001118,22.200001
20/4/9 15:40:0,3515,3159,26.800823,-12.986279,-59.7509,22
20/4/9 15:45:0,3517,3160,26.807985,-12.983496,-59.746189,22
20/4/9 15:50:0,3514,3161,26.804522,-12.982867,-59.749153,22.1
20/4/9 15:40:0,3533,3158,22.296438,-14.918576,-62.712383,22.5
20/4/9 15:45:0,3533,3159,22.295889,-14.921598,-62.711197,22.6
20/4/9 15:50:0,3535,3160,22.295469,-14.922091,-62.711208,22.6
20/4/9 15:45:0,3538,2990,-8.921267,2.521998,80.722534,23.799999
20/4/9 15:50:0,3542,2991,-8.915583,2.521502,80.730034,23.799999
20/4/9 15:55:0,3539,2992,-8.915127,2.521256,80.730286,23.799999
20/4/9 15:50:0,3520,3163,18.454647,-16.236706,-65.020599,22
20/4/9 15:55:0,3521,3164,18.461626,-16.229597,-65.017868,22
20/4/9 16:0:0,3523,3165,18.468075,-16.224768,-65.015526,22
20/4/9 15:50:0,3518,3681,13.884984,-6.176092,-74.755363,22.9
20/4/9 15:55:0,3523,3682,13.889638,-6.181142,-74.746201,23
20/4/9 16:0:0,3523,3683,13.894215,-6.192233,-74.737106,23
20/4/9 15:50:0,3518,3160,14.987378,23.759224,-61.395081,23.6
20/4/9 15:55:0,3518,3161,14.993914,23.759851,-61.390778,23.6
20/4/9 16:0:0,3518,3162,14.98832,23.758842,-61.394096,23.6
20/4/9 15:55:0,3523,3168,18.095745,6.298507,-70.766747,22.700001
20/4/9 16:0:0,3524,3169,18.093979,6.299194,-70.767822,22.799999
20/4/9 16:5:0,3523,3170,18.094227,6.300283,-70.766975,22.799999
20/4/9 15:55:0,3520,3141,20.44799,64.645683,-14.328836,22.4
20/4/9 16:0:0,3523,3142,20.443769,64.645401,-14.33517,22.5
20/4/9 16:5:0,3521,3143,20.452805,64.637169,-14.335604,22.5
20/4/9 15:55:0,3511,3591,26.310484,-25.297543,-52.003147,22.299999
20/4/9 16:0:0,3509,3592,26.315445,-25.298761,-51.999672,22.299999
20/4/9 16:5:0,3512,3593,26.311241,-25.29986,-52.001076,22.299999
20/4/9 15:55:0,3517,3162,26.798433,-12.982743,-59.754292,22.200001
20/4/9 16:0:0,3515,3163,26.801111,-12.981098,-59.752659,22.200001
20/4/9 16:5:0,3517,3164,26.796434,-12.981756,-59.756657,22.200001
20/4/9 15:55:0,3532,3161,22.29455,-14.925694,-62.709812,22.700001
20/4/9 16:0:0,3536,3162,22.293751,-14.929482,-62.708454,22.700001
